,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData mode NsValence,MagpieData mode NUnfilled,Yang delta,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,std_dev bent 150 degrees CN_2,mean linear CN_2,std_dev linear CN_2,std_dev wt CN_5,std_dev pentagonal planar CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_9,std_dev wt CN_9,mean q2 CN_9,std_dev q2 CN_9,mean q4 CN_9,std_dev q4 CN_9,mean q6 CN_9,std_dev q6 CN_9,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,mean ordering parameter shell 2,mean ordering parameter shell 3,xrd_36,xrd_38,xrd_39,xrd_50,xrd_52,xrd_54,xrd_55,xrd_58,xrd_65,xrd_68,xrd_69,xrd_74,xrd_75,xrd_80,xrd_81,xrd_89,xrd_92,xrd_93,xrd_96,xrd_97,xrd_104,xrd_112,xrd_113,xrd_116,xrd_117,xrd_118,xrd_119,xrd_123,xrd_124,jml_rdf_13,jml_rdf_14,jml_rdf_16,jml_rdf_19,jml_rdf_20,jml_rdf_23,jml_rdf_24,jml_rdf_39,jml_rdf_42,jml_rdf_85,jml_rdf_91,jml_rdf_94,jml_rdf_98,jml_adf1_36,jml_adf1_48,jml_adf1_53,jml_adf1_82,jml_adf1_97,jml_adf1_126,jml_adf1_162,jml_adf1_165,jml_adf1_168,jml_adf2_49,jml_adf2_57,jml_adf2_61,jml_adf2_65,jml_adf2_74,jml_adf2_82,jml_adf2_97,jml_adf2_104,jml_adf2_114,jml_adf2_118,jml_adf2_134,jml_adf2_136,jml_adf2_165,jml_nn_13,jml_nn_14,jml_nn_16,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_24,jml_nn_26,jml_nn_32,jml_nn_35,jml_nn_39,jml_nn_40,jml_nn_42,jml_nn_43,jml_nn_53,jml_nn_69,crystal_system_int,is_centrosymmetric,structural complexity per atom
105,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.080408168,0.055041841,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,1.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,5,FALSE,2.584962501
106,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0.238435839,0.109286428,0.045273772,0.089921643,0,0,0,0,0,0,0,0,0.083150634,0.117592754,2.06188E-10,3.39626E-10,0.013471255,0.019051232,0.046027467,0.065092668,0.083150634,0.117592754,0.171363794,0.043207284,0.00544849,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,1.3017,0,0,1.336,1.4372,0.3467,1.1485,0.6229,0.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,2.333333333,1.333333333,0,1.666666667,1.666666667,0,3.333333333,6,FALSE,2.584962501
107,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0.238435839,0.11773877,0.04065705,0.095274546,0,0,0,0,0,0,0,0,0.166301268,0.117592754,7.27996E-10,5.25246E-10,0.02694251,0.019051232,0.092054934,0.065092668,0,0,0.254514428,0.080408169,0.044222842,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0.744,0,0.5084,0.4763,0.5055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,2.666666667,0,0,1.333333333,0,0,1.333333333,3,FALSE,2.584962501
108,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.028394024,0.00544849,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,1.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,FALSE,2.584962501
109,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.05968988,0.052262265,0.076302018,0.12541575,0.078542379,0.000381494,0.007419681,0.021356645,0.017699087,0.000573562,0.007719876,0.043244117,0.02954549,5.45869E-06,2.94574E-05,0.01337133,0.010855493,0.002456158,0.02007084,0.015552273,0.000411961,0.000047294,0.005351167,0.000238655,0.001705494,0.035438033,0.037480155,0.024586447,0.010003519,2.30997E-06,8.62735E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,FALSE,2.584962501
110,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.088040395,0.06225396,0.007527455,0.000314541,9.26661E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.381844989,0.244235681,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,TRUE,1.584962501
111,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0.168599599,0.238435839,0.168599599,0.238435839,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0.083150634,0.117592754,2.85283E-10,4.963E-10,0.013471255,0.019051232,0.046027467,0.065092668,0,0,0.171363794,0.030679582,0.038834791,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,TRUE,1.584962501
112,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.044020193,0.062253954,0.221048799,0.176577616,0.003314968,0.004688072,0.000527953,0.000746638,0.238435839,0.098197619,0.048788457,0.083386018,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0.083150634,0.117592754,0.171363794,0.076435699,0.029823081,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,5.5878,6.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,TRUE,1.584962501
113,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252142591,0.206980777,0.028015843,0.022997865,0.094469367,0.077548751,0.153038083,0.125627095,0,0,0,0,0,0,0,0,0,0,0.254514428,0.138198527,0.019412328,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,0.4657,2.4357,0.3803,0.6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,TRUE,1.584962501
114,0,0.043514263,0.102258519,2,8,0.059055072,-0.072691102,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0.083150634,0.117592754,0.00923896,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0,0,0.171363794,0.069344988,0.030041705,0.123985476,0.08490797,0.033015275,0.003208098,0.018908941,0.014871694,0.006197045,2.18616E-05,0.036137453,0.015496807,0.004268815,0.000320031,0.001739322,0.004326344,0.001146106,0.020155375,0.003118165,0.000611468,2.45636E-05,0.000195501,0.000317613,0.03371614,0.033036011,0.001514772,0.000198048,0.000015654,8.78201E-07,0.000947369,0.002482106,0,0,0,0,0,0,0,0,0,1.397,2.7064,0.7606,0.9327,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,TRUE,1.584962501
